index,id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper
176,313,1,1,18,33,16.0,16.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,250,0,44.0,133.0,6.0,1.0,9
177,314,1,1,11,27,11.0,9.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,625,0,32.0,84.0,6.0,1.0,10
178,315,1,1,13,31,8.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,417,0,37.0,,4.0,1.0,12
179,316,1,1,13,28,8.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,576,0,51.0,98.0,1.0,1.0,9
180,317,1,1,12,26,12.0,9.0,104596,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,613,0,27.0,85.0,6.0,1.0,8
181,318,1,1,12,31,11.0,9.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,700,0,,105.0,1.0,1.0,13
182,320,1,1,12,24,11.0,9.0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,0,20.0,93.0,6.0,1.0,6
183,322,1,1,16,28,,12.0,380166,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,500,0,38.0,115.0,1.0,1.0,6
184,323,1,1,12,25,12.0,,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,514,0,36.0,,1.0,1.0,7
185,324,1,1,16,25,12.0,12.0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,250,0,45.0,146.0,6.0,1.0,3
186,325,1,1,12,24,12.0,12.0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,315,0,32.0,,6.0,1.0,6
187,326,1,1,12,29,9.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,375,0,32.0,82.0,1.0,1.0,11
188,330,1,1,15,34,,12.0,408301,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,457,0,45.0,120.0,1.0,1.0,13
189,331,1,1,12,27,,,104596,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,275,0,26.0,,6.0,0.0,9
190,332,1,1,12,28,,12.0,92929,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,951,0,38.0,122.0,1.0,1.0,10
191,333,1,1,16,32,8.0,9.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1115,0,49.0,,1.0,1.0,10
192,335,1,1,16,25,12.0,14.0,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,289,1,31.0,128.0,6.0,1.0,3
193,336,1,1,16,25,,,369567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,500,0,34.0,110.0,1.0,1.0,3
194,339,1,1,18,32,16.0,12.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,726,0,46.0,114.0,1.0,1.0,8
195,340,1,1,18,29,18.0,12.0,480445,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1265,0,48.0,117.0,1.0,1.0,5
196,341,1,1,17,26,18.0,18.0,104596,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,613,0,40.0,109.0,6.0,1.0,3
197,345,0,1,12,28,10.0,11.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,545,0,35.0,91.0,6.0,0.0,10
198,346,0,1,13,28,12.0,8.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,278,1,32.0,107.0,1.0,1.0,9
199,348,0,1,18,34,16.0,12.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1442,0,55.0,114.0,1.0,1.0,10
200,349,0,1,16,27,16.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,995,0,40.0,126.0,1.0,1.0,5
201,350,0,1,12,29,11.0,11.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,700,0,45.0,82.0,1.0,1.0,11
202,352,0,1,16,28,9.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,577,0,45.0,119.0,1.0,1.0,6
203,353,0,1,16,31,6.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,858,0,37.0,104.0,1.0,1.0,9
204,355,0,1,12,28,12.0,,380166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,686,0,35.0,97.0,1.0,1.0,10
205,356,0,1,15,31,11.0,,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,832,0,49.0,115.0,1.0,1.0,10
206,358,1,1,13,33,13.0,8.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,633,1,45.0,83.0,1.0,1.0,14
207,359,1,1,12,32,12.0,12.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,689,0,45.0,97.0,1.0,1.0,14
208,360,1,1,14,30,8.0,8.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,769,0,43.0,119.0,1.0,1.0,10
209,363,1,1,15,27,12.0,14.0,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,385,0,27.0,105.0,6.0,1.0,6
210,364,1,1,12,24,12.0,14.0,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,1,29.0,,6.0,1.0,6
211,366,1,1,12,27,10.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,615,0,41.0,114.0,1.0,1.0,9
212,367,1,1,12,34,,8.0,408301,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,682,0,47.0,93.0,1.0,1.0,16
213,368,1,1,10,32,,,367470,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,670,0,28.0,73.0,5.0,1.0,16
214,370,1,1,11,33,8.0,8.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,800,0,48.0,96.0,1.0,1.0,16
215,372,1,1,14,34,8.0,8.0,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,505,0,48.0,,1.0,1.0,14
216,374,1,1,18,30,12.0,16.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1026,0,48.0,117.0,5.0,1.0,6
217,375,1,1,15,25,16.0,12.0,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,769,0,30.0,113.0,6.0,1.0,4
218,377,1,1,10,32,10.0,14.0,408301,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,290,0,38.0,106.0,1.0,1.0,16
219,378,1,1,13,28,,8.0,422407,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,529,0,37.0,104.0,1.0,1.0,9
220,379,1,1,16,29,12.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1154,0,,,1.0,1.0,7
221,380,1,1,10,29,12.0,,496635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,549,0,39.0,80.0,1.0,1.0,13
222,381,1,1,12,26,8.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,475,0,30.0,104.0,1.0,1.0,8
223,382,1,1,12,26,12.0,12.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,0,36.0,102.0,1.0,1.0,8
224,383,1,1,17,27,10.0,,380166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,875,0,43.0,114.0,6.0,1.0,4
225,384,1,1,15,25,10.0,,369567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,200,1,33.0,93.0,6.0,1.0,4
226,385,1,1,13,26,16.0,16.0,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,300,0,36.0,122.0,6.0,1.0,7
227,386,1,1,16,25,16.0,,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,462,0,28.0,117.0,6.0,1.0,3
228,387,1,1,12,30,13.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,385,0,38.0,96.0,1.0,1.0,12
229,388,1,1,15,32,16.0,16.0,355491,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1282,0,51.0,95.0,1.0,1.0,11
230,390,1,1,16,25,12.0,12.0,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,588,0,29.0,117.0,6.0,1.0,3
231,391,1,1,12,27,17.0,16.0,408636,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,600,0,24.0,105.0,6.0,1.0,9
232,393,1,1,16,30,6.0,,121400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,500,1,43.0,,1.0,0.0,8
233,396,1,1,12,33,8.0,8.0,149854,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,440,0,18.0,94.0,1.0,0.0,15
234,397,0,1,18,26,13.0,16.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,467,1,43.0,139.0,6.0,1.0,2
235,398,0,1,17,29,14.0,12.0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,929,0,41.0,91.0,1.0,1.0,6
236,399,0,1,16,27,14.0,12.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,556,0,37.0,96.0,1.0,1.0,5
237,400,0,1,13,24,14.0,12.0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,438,0,32.0,114.0,6.0,0.0,5
238,402,0,1,12,29,9.0,10.0,648053,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,600,0,31.0,54.0,1.0,0.0,11
239,403,0,1,12,26,9.0,10.0,427892,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,575,0,37.0,69.0,1.0,0.0,8
240,404,0,1,12,26,9.0,10.0,427892,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,389,0,17.0,67.0,6.0,0.0,8
241,410,0,1,12,34,12.0,,408207,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,795,0,37.0,110.0,1.0,0.0,16
242,411,0,1,18,27,18.0,16.0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,471,0,41.0,125.0,1.0,1.0,3
243,412,0,1,17,26,18.0,16.0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,202,1,38.0,124.0,6.0,1.0,3
244,413,0,1,17,24,18.0,16.0,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,200,1,35.0,,6.0,1.0,1
245,415,0,1,17,24,15.0,17.0,410536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,350,0,35.0,113.0,6.0,1.0,1
246,416,0,1,14,24,10.0,12.0,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,375,0,40.0,100.0,6.0,1.0,4
247,419,0,1,16,25,12.0,9.0,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,481,0,37.0,97.0,1.0,1.0,3
248,420,0,1,18,31,8.0,8.0,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,962,0,44.0,125.0,6.0,1.0,7
249,421,0,1,15,27,12.0,12.0,422310,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,423,0,42.0,106.0,6.0,1.0,6
250,423,0,1,15,27,11.0,12.0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,28.0,101.0,6.0,1.0,6
251,424,0,1,9,30,,11.0,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,450,0,37.0,,1.0,1.0,15
252,425,0,1,8,28,8.0,9.0,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,476,0,27.0,,1.0,0.0,14
253,426,0,1,12,24,8.0,9.0,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,136,0,21.0,,6.0,0.0,6
254,427,0,1,12,32,10.0,9.0,345723,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,575,0,39.0,91.0,1.0,1.0,14
255,428,0,1,12,33,10.0,8.0,345723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,577,0,28.0,86.0,1.0,1.0,15
256,429,0,1,12,31,8.0,9.0,475820,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,310,0,32.0,110.0,1.0,1.0,13
257,430,0,1,9,30,12.0,12.0,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,38.0,,1.0,0.0,15
258,433,0,1,14,32,,12.0,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1322,0,47.0,92.0,1.0,1.0,12
259,434,0,1,10,34,12.0,9.0,408207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,551,0,41.0,85.0,1.0,0.0,18
260,435,0,1,17,30,8.0,8.0,551690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,881,0,36.0,120.0,1.0,1.0,7
261,439,0,1,12,25,7.0,12.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,760,0,27.0,,1.0,1.0,7
262,441,0,1,12,32,8.0,11.0,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,708,0,52.0,,1.0,1.0,14
263,442,0,1,12,26,8.0,8.0,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,425,0,24.0,,1.0,1.0,8
264,443,0,1,12,26,,9.0,422310,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,427,0,35.0,107.0,6.0,1.0,8
265,444,0,1,16,24,,9.0,410536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,576,0,43.0,116.0,6.0,1.0,2
266,446,0,1,9,32,,4.0,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,400,0,34.0,,4.0,1.0,17
267,449,0,1,12,31,8.0,5.0,551690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,30.0,,1.0,0.0,13
268,450,0,1,12,28,8.0,5.0,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,531,0,29.0,,1.0,0.0,10
269,453,0,1,16,28,12.0,12.0,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,673,1,43.0,121.0,1.0,1.0,6
270,454,0,1,16,27,12.0,12.0,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,577,0,41.0,112.0,6.0,1.0,5
271,458,0,1,16,24,16.0,12.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,325,0,39.0,,6.0,1.0,2
272,461,0,1,11,29,7.0,11.0,428238,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,40.0,,1.0,1.0,12
273,462,0,1,12,25,7.0,11.0,318670,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,43.0,100.0,1.0,1.0,7
274,464,0,1,12,26,7.0,12.0,327808,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,500,0,37.0,112.0,1.0,0.0,8
275,467,0,1,16,28,14.0,12.0,327808,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,391,0,41.0,108.0,1.0,1.0,6
276,468,0,1,12,34,12.0,10.0,352069,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,810,0,42.0,90.0,1.0,1.0,16
277,469,1,1,9,34,12.0,,166467,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,543,0,39.0,86.0,1.0,1.0,19
278,473,1,1,9,34,12.0,12.0,196733,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,593,0,37.0,,5.0,1.0,19
279,474,1,1,17,25,12.0,12.0,100353,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,864,0,40.0,127.0,6.0,1.0,2
280,475,1,1,10,28,,8.0,116191,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,700,0,32.0,86.0,1.0,1.0,12
281,477,1,1,12,25,12.0,12.0,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,510,0,27.0,113.0,1.0,1.0,7
282,479,1,1,13,34,9.0,12.0,316862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,615,0,51.0,111.0,4.0,1.0,15
283,481,1,1,14,29,9.0,8.0,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,761,0,41.0,113.0,1.0,0.0,9
284,484,1,1,10,31,,,551817,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,493,0,32.0,81.0,1.0,1.0,15
285,485,1,1,16,24,12.0,12.0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,445,0,34.0,111.0,1.0,1.0,2
286,486,1,1,12,25,8.0,9.0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,425,0,20.0,,1.0,1.0,7
287,487,1,1,16,24,12.0,12.0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,750,1,24.0,112.0,6.0,1.0,2
288,488,1,1,16,24,12.0,12.0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,30.0,114.0,1.0,1.0,2
289,489,1,1,12,24,9.0,9.0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,438,0,33.0,,1.0,1.0,6
290,490,1,1,12,29,12.0,12.0,480445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,608,0,30.0,111.0,1.0,1.0,11
291,491,1,1,13,24,7.0,8.0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,450,0,32.0,106.0,1.0,0.0,5
292,492,1,1,3,26,4.0,0.0,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,313,0,6.0,,1.0,0.0,17
293,494,1,1,7,33,6.0,5.0,177101,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,250,0,,,1.0,0.0,20
294,496,1,1,14,33,12.0,12.0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,26.0,79.0,1.0,0.0,13
295,497,0,0,12,26,11.0,12.0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365,0,28.0,98.0,6.0,1.0,8
296,499,0,0,12,26,10.0,12.0,364232,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,813,0,28.0,105.0,1.0,1.0,8
297,500,0,0,12,25,10.0,12.0,354077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,326,0,33.0,,4.0,1.0,7
298,501,0,0,12,29,,10.0,428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,524,0,29.0,105.0,1.0,0.0,11
299,502,0,0,13,28,9.0,12.0,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,815,0,44.0,118.0,1.0,1.0,9
300,504,0,0,12,28,11.0,12.0,327808,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,750,0,35.0,100.0,1.0,1.0,10
301,505,0,0,17,24,9.0,10.0,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,525,0,36.0,,1.0,1.0,1
302,506,0,0,12,32,8.0,12.0,316862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1125,0,38.0,90.0,1.0,1.0,14
303,508,0,0,12,28,8.0,9.0,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,34.0,95.0,6.0,1.0,10
304,509,0,0,14,25,12.0,12.0,354077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,715,0,24.0,112.0,1.0,1.0,5
305,510,0,0,12,31,8.0,12.0,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,591,0,32.0,96.0,1.0,1.0,13
306,512,0,0,17,27,12.0,12.0,321899,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,404,1,37.0,127.0,6.0,1.0,4
307,514,0,1,12,28,10.0,12.0,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,675,0,39.0,120.0,1.0,1.0,10
308,515,0,1,12,25,10.0,12.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,444,0,41.0,123.0,6.0,1.0,7
309,516,0,1,12,24,10.0,12.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,488,0,34.0,,1.0,1.0,6
310,517,0,1,9,34,10.0,6.0,408207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,695,0,42.0,,1.0,1.0,19
311,518,0,1,12,25,10.0,12.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,700,1,25.0,98.0,1.0,0.0,7
312,519,0,1,12,24,7.0,10.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,325,0,24.0,,1.0,0.0,6
313,520,0,1,9,25,12.0,11.0,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,556,0,30.0,,1.0,1.0,10
314,522,1,1,12,26,8.0,12.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,325,0,25.0,114.0,6.0,1.0,8
315,523,1,1,13,26,15.0,16.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,668,0,32.0,103.0,1.0,1.0,7
316,524,1,1,18,31,18.0,16.0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2404,0,40.0,121.0,1.0,1.0,7
317,525,1,1,16,25,12.0,14.0,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,758,1,38.0,117.0,6.0,0.0,3
318,526,1,1,16,34,12.0,12.0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,986,0,44.0,90.0,1.0,1.0,12
319,527,1,1,12,25,12.0,12.0,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,577,0,32.0,125.0,1.0,1.0,7
320,529,1,1,17,29,12.0,12.0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,286,0,39.0,104.0,1.0,1.0,6
321,531,1,1,14,28,18.0,16.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,231,0,40.0,106.0,6.0,1.0,8
322,532,1,1,12,25,7.0,10.0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,513,0,33.0,,1.0,1.0,7
323,533,1,1,15,28,9.0,10.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,615,0,36.0,122.0,4.0,1.0,7
324,534,1,1,15,25,9.0,10.0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,43.0,120.0,1.0,1.0,4
325,537,1,1,18,33,12.0,7.0,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,714,0,41.0,112.0,1.0,1.0,9
326,539,1,1,9,30,8.0,8.0,121400,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,701,0,31.0,,1.0,0.0,15
327,540,1,1,12,24,7.0,9.0,102031,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,462,0,29.0,,1.0,1.0,6
328,542,1,1,18,28,8.0,9.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,868,0,34.0,109.0,6.0,1.0,4
329,544,1,1,16,29,9.0,10.0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,917,0,46.0,128.0,6.0,1.0,7
330,545,1,1,12,27,12.0,12.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1065,0,35.0,97.0,1.0,1.0,9
331,546,0,1,12,29,12.0,12.0,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,400,0,35.0,96.0,4.0,1.0,11
332,547,0,1,12,27,12.0,12.0,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,640,0,41.0,103.0,1.0,1.0,9
333,548,0,1,13,24,8.0,8.0,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,285,0,16.0,,6.0,0.0,5
334,551,0,1,17,27,12.0,12.0,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,641,1,38.0,127.0,6.0,1.0,4
335,561,1,1,13,32,,4.0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,389,0,21.0,,1.0,0.0,13
336,562,1,1,12,25,12.0,10.0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1010,0,29.0,,1.0,1.0,7
337,564,1,1,12,24,8.0,12.0,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,817,0,44.0,97.0,1.0,1.0,6
338,565,1,1,17,27,10.0,9.0,92929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,975,0,43.0,120.0,1.0,1.0,4
339,567,1,1,12,29,6.0,7.0,158413,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,750,0,21.0,78.0,4.0,1.0,11
340,570,1,1,15,24,7.0,8.0,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,463,0,46.0,118.0,1.0,1.0,3
341,571,1,1,12,28,12.0,,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1387,0,,,1.0,1.0,10
342,572,1,1,12,25,12.0,,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,577,0,41.0,,6.0,1.0,7
343,575,1,1,12,27,11.0,9.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,401,0,27.0,89.0,6.0,1.0,9
344,576,1,1,10,26,11.0,9.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,320,0,24.0,,1.0,1.0,10
345,581,1,1,12,27,14.0,12.0,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,514,0,36.0,,1.0,1.0,9
346,582,1,1,11,25,14.0,12.0,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,208,0,,,6.0,1.0,8
347,583,1,1,17,27,8.0,6.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1192,1,50.0,122.0,1.0,1.0,4
348,584,1,1,14,26,7.0,6.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,33.0,98.0,6.0,0.0,6
349,585,1,1,17,34,7.0,7.0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,481,0,44.0,,1.0,0.0,11
350,588,1,1,13,27,12.0,12.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,714,1,18.0,101.0,1.0,1.0,8
351,590,1,1,11,27,1.0,4.0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,30.0,,1.0,1.0,10
352,591,1,1,12,30,,7.0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,553,0,39.0,112.0,1.0,1.0,12
353,592,1,1,12,34,5.0,2.0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,579,0,32.0,88.0,1.0,1.0,16
